Müsteri ID;Ya?;Cinsiyet;Medeni Durum;Istihdam Durumu;Meslek;Gelir;Mevcut Borclar;Kredi Skoru;Odeme Gecmisi;Kredi Turleri;Basvuru Miktari;Onay Durumu;Aylik Harcamalar;Is Yerinde Kalma Süresi;Yasad??? Bolge;Ev Sahipligi;Sigorta Durumu;Aile Uyeleri ve Bagimlilar;Finansal Danismanlik Hizmeti Kullanimi;Kredi Talep Tipi
MUST-539855;37;kadin;evli;Tam Zamanli;?s Zekasi (Business Intelligence) Analisti;60.000 TL;?10.000 - ?150.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;10 Y?l ve Üzeri;Izmir;ev sahibi;Sigortali;4;Kullaniyor Degil;?lk Basvuru
MUST-115790;48;erkek;evli;Yar? Zamanli;Siber Guvenlik Uzman?;80.000 TL;?20.000 - ?100.000;300-500 (dusuk);91-120 Gun Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;5-10 Y?l;Kayseri;kira;Sigortali;3;Kullaniyor Degil;?lk Basvuru
MUST-935038;47;erkek;evli;Tam Zamanli;Saglik Yonetimi Uzmani;80.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;0-1 Y?l;Istanbul;kira;Sigortasiz;3;Kullaniyor Degil;?lk Basvuru
MUST-661726;35;erkek;evli;Yar? Zamanli;Urun yoneticisi;80.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;0-1 Y?l;Istanbul;kira;Sigortasiz;5;Kullaniyor;Ek Kredi Talebi
MUST-379687;41;kadin;bekar;Tam Zamanli;Yazilim Mühendisi;60.000 TL;?300.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;0-1 Y?l;Adana;kira;Sigortali;0;Kullaniyor Degil;?lk Basvuru
MUST-964128;40;kadin;bekar;Tam Zamanli;ic Mimar;90.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);1-30 Gun Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;10 Y?l ve Üzeri;Izmir;ev sahibi;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-783050;49;erkek;evli;Tam Zamanli;urun Yoneticisi;70.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;10 Y?l ve Üzeri;Trabzon;kira;Sigortali;2;Kullaniyor;?lk Basvuru
MUST-817178;40;kadin;evli;Tam Zamanli;Dijital Pazarlama Uzmani;90.000 TL;?20.000 - ?100.000;501-650 (orta);61-90 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;5-10 Y?l;Adana;kira;Sigortasiz;4;Kullaniyor Degil;Ek Kredi Talebi
MUST-394204;48;erkek;evli;Tam Zamanli;Sosyal Medya Yöneticisi;70.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;3-5 Y?l;Trabzon;ev sahibi;Sigortasiz;3;Kullaniyor Degil;Yeniden Yapilandirma
MUST-943028;39;kadin;bekar;Tam Zamanli;urun Yoneticisi;60.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;3-5 Y?l;Trabzon;ev sahibi;Sigortali;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-349771;37;kadin;evli;Tam Zamanli;icerik ureticisi;60.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);Hic Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;1-3 Y?l;Antalya;kira;Sigortali;1;Kullaniyor;Yeniden Yapilandirma
MUST-420957;41;erkek;bekar;Yar? Zamanli;Pazarlama Muduru;70.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);1-30 Gun Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;0-1 Y?l;Trabzon;ev sahibi;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-697043;41;erkek;bekar;Tam Zamanli;Saglik Yonetimi Uzmani;80.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;3-5 Y?l;Trabzon;ev sahibi;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-443609;45;erkek;bekar;Yar? Zamanli;Grafik Tasarimci;80.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;10 Y?l ve Üzeri;Istanbul;ev sahibi;Sigortali;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-937305;43;erkek;evli;Yar? Zamanli;Siber Guvenlik Uzman?;70.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;3-5 Y?l;Trabzon;kira;Sigortasiz;5;Kullaniyor Degil;Yeniden Yapilandirma
MUST-341415;36;erkek;bekar;Yar? Zamanli;Proje Yoneticisi;90.000 TL;?20.000 - ?100.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;3-5 Y?l;Istanbul;kira;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-249144;36;kadin;evli;Tam Zamanli;Pazarlama Uzman?;50.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;5-10 Y?l;Mersin;kira;Sigortasiz;4;Kullaniyor Degil;Ek Kredi Talebi
MUST-663619;37;erkek;evli;Yar? Zamanli;Kendi isini Yapan (Girisimci);80.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;3-5 Y?l;Adana;ev sahibi;Sigortasiz;1;Kullaniyor;Ek Kredi Talebi
MUST-574966;37;erkek;bekar;Tam Zamanli;Kendi isini Yapan (Girisimci);50.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;0-1 Y?l;Samsun;kira;Sigortali;0;Kullaniyor Degil;?lk Basvuru
MUST-476421;37;erkek;evli;Tam Zamanli;Yazilim Mühendisi;80.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;0-1 Y?l;Konya;kira;Sigortali;2;Kullaniyor Degil;Ek Kredi Talebi
MUST-579801;50;erkek;evli;Yar? Zamanli;Sosyal Medya Yöneticisi;50.000 TL;?100.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;5-10 Y?l;Izmir;kira;Sigortasiz;1;Kullaniyor Degil;?lk Basvuru
MUST-376234;39;erkek;bekar;Yar? Zamanli;Finansal Danisman;90.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);1-30 Gun Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;3-5 Y?l;Istanbul;kira;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-496848;37;erkek;evli;Tam Zamanli;Pazarlama Muduru;60.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;0-1 Y?l;Kayseri;ev sahibi;Sigortasiz;2;Kullaniyor Degil;Yeniden Yapilandirma
MUST-476315;39;kadin;bekar;Yar? Zamanli;ic Mimar;60.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;0-1 Y?l;Eskisehir;ev sahibi;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-129829;46;kadin;bekar;Yar? Zamanli;Proje Yoneticisi;50.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;3-5 Y?l;Kayseri;ev sahibi;Sigortali;0;Kullaniyor Degil;?lk Basvuru
MUST-646988;38;kadin;evli;Yar? Zamanli;Veri Analisti;70.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);Hic Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;10 Y?l ve Üzeri;Sanl?urfa;kira;Sigortali;5;Kullaniyor;Ek Kredi Talebi
MUST-786608;48;erkek;bekar;Tam Zamanli;Siber Guvenlik Uzman?;80.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;3-5 Y?l;Ankara;kira;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-919330;40;erkek;bekar;Tam Zamanli;Arastirma Gorevlisi;80.000 TL;?50.000 - ?300.000;501-650 (orta);31-60 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;3-5 Y?l;Manisa;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-279928;48;erkek;bekar;Tam Zamanli;Dijital Pazarlama Uzmani;80.000 TL;?20.000 - ?100.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;3-5 Y?l;Kayseri;kira;Sigortali;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-261345;41;kadin;evli;Tam Zamanli;Urun yoneticisi;90.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);1-30 Gun Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;5-10 Y?l;Manisa;ev sahibi;Sigortali;2;Kullaniyor Degil;?lk Basvuru
MUST-356809;44;erkek;bekar;Yar? Zamanli;Sosyal Medya Yöneticisi;70.000 TL;?50.000 - ?300.000;501-650 (orta);31-60 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;5-10 Y?l;Konya;kira;Sigortali;0;Kullaniyor;?lk Basvuru
MUST-578815;46;erkek;evli;Tam Zamanli;Klinik Psikolog;90.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;3-5 Y?l;Konya;ev sahibi;Sigortasiz;5;Kullaniyor Degil;Ek Kredi Talebi
MUST-799206;44;kadin;bekar;Tam Zamanli;Hekim (Doktor);70.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;3-5 Y?l;Izmir;ev sahibi;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-138138;37;kadin;bekar;Yar? Zamanli;Yazilim Geli?tirici;80.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;1-3 Y?l;Mersin;ev sahibi;Sigortasiz;0;Kullaniyor Degil;?lk Basvuru
MUST-748221;48;kadin;evli;Yar? Zamanli;icerik ureticisi;80.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;10 Y?l ve Üzeri;Adana;ev sahibi;Sigortasiz;3;Kullaniyor;Ek Kredi Talebi
MUST-990871;40;kadin;evli;Tam Zamanli;ic Mimar;70.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;0-1 Y?l;Izmir;ev sahibi;Sigortasiz;4;Kullaniyor Degil;Ek Kredi Talebi
MUST-655538;38;kadin;bekar;Yar? Zamanli;Urun yoneticisi;80.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);1-30 Gun Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;3-5 Y?l;Konya;kira;Sigortasiz;0;Kullaniyor Degil;?lk Basvuru
MUST-587236;47;erkek;evli;Yar? Zamanli;Veri Analisti;90.000 TL;?20.000 - ?100.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;3-5 Y?l;Samsun;kira;Sigortali;4;Kullaniyor;?lk Basvuru
MUST-595805;40;kadin;bekar;Yar? Zamanli;Arastirma Gorevlisi;90.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);Hic Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;10 Y?l ve Üzeri;Mersin;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-497681;46;erkek;bekar;Yar? Zamanli;Pazarlama Muduru;70.000 TL;?10.000 - ?50.000;300-500 (dusuk);91-120 Gun Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;3-5 Y?l;Ankara;ev sahibi;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-333053;48;kadin;bekar;Yar? Zamanli;Web Gelistirici;70.000 TL;?10.000 - ?150.000;501-650 (orta);31-60 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;1-3 Y?l;Mersin;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-781367;48;erkek;evli;Tam Zamanli;Kendi isini Yapan (Girisimci);80.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;10 Y?l ve Üzeri;Trabzon;kira;Sigortali;2;Kullaniyor Degil;?lk Basvuru
MUST-415019;48;kadin;evli;Yar? Zamanli;Makine Mühendisi;80.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;3-5 Y?l;Mersin;kira;Sigortali;1;Kullaniyor Degil;Ek Kredi Talebi
MUST-675130;41;erkek;bekar;Tam Zamanli;Pazarlama Muduru;90.000 TL;?20.000 - ?100.000;501-650 (orta);61-90 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;1-3 Y?l;Samsun;kira;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-712281;46;kadin;evli;Tam Zamanli;Finansal Analist;50.000 TL;?20.000 - ?100.000;300-500 (dusuk);91-120 Gun Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;10 Y?l ve Üzeri;Kayseri;kira;Sigortasiz;2;Kullaniyor Degil;Ek Kredi Talebi
MUST-408498;40;erkek;evli;Yar? Zamanli;E-ticaret Yoneticisi;80.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);Hic Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;10 Y?l ve Üzeri;Mersin;kira;Sigortali;2;Kullaniyor;Yeniden Yapilandirma
MUST-441415;42;erkek;evli;Yar? Zamanli;Kendi isini Yapan (Girisimci);50.000 TL;?50.000 - ?300.000;501-650 (orta);31-60 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;10 Y?l ve Üzeri;Eskisehir;kira;Sigortasiz;3;Kullaniyor Degil;Yeniden Yapilandirma
MUST-503820;43;erkek;evli;Yar? Zamanli;Dijital Pazarlama Uzmani;50.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;0-1 Y?l;Sanl?urfa;kira;Sigortasiz;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-462501;45;kadin;bekar;Yar? Zamanli;Saglik Yonetimi Uzmani;70.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;3-5 Y?l;Samsun;ev sahibi;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-623318;37;erkek;bekar;Yar? Zamanli;?s Zekasi (Business Intelligence) Analisti;60.000 TL;?10.000 - ?50.000;300-500 (dusuk);91-120 Gun Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;3-5 Y?l;Istanbul;ev sahibi;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-829666;46;erkek;evli;Tam Zamanli;Veri Analisti;80.000 TL;?50.000 - ?300.000;501-650 (orta);61-90 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;3-5 Y?l;Mersin;kira;Sigortali;3;Kullaniyor Degil;?lk Basvuru
MUST-308349;46;erkek;bekar;Tam Zamanli;Yazilim Geli?tirici;90.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;1-3 Y?l;Trabzon;ev sahibi;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-863381;43;kadin;bekar;Tam Zamanli;Egitmen/Koc (Kisisel Gelisim Kocu);50.000 TL;?300.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;5-10 Y?l;Ankara;kira;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-423752;40;kadin;bekar;Yar? Zamanli;Elektrik Muhendisi;90.000 TL;?10.000 - ?50.000;501-650 (orta);31-60 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;3-5 Y?l;Gaziantep;kira;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-941642;40;kadin;evli;Tam Zamanli;E-ticaret Yoneticisi;80.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;3-5 Y?l;Istanbul;ev sahibi;Sigortali;1;Kullaniyor;?lk Basvuru
MUST-791857;39;kadin;bekar;Yar? Zamanli;Sosyal Medya Yöneticisi;50.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;0-1 Y?l;Izmir;ev sahibi;Sigortali;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-811427;46;erkek;evli;Tam Zamanli;Klinik Psikolog;60.000 TL;?10.000 - ?50.000;300-500 (dusuk);91-120 Gun Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;0-1 Y?l;Konya;ev sahibi;Sigortasiz;5;Kullaniyor Degil;Ek Kredi Talebi
MUST-794737;36;erkek;evli;Yar? Zamanli;Klinik Psikolog;80.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;5-10 Y?l;Ankara;kira;Sigortasiz;4;Kullaniyor Degil;?lk Basvuru
MUST-141681;37;kadin;evli;Tam Zamanli;Finansal Danisman;90.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;1-3 Y?l;Izmir;kira;Sigortasiz;1;Kullaniyor;Ek Kredi Talebi
MUST-239585;44;erkek;bekar;Tam Zamanli;Elektrik Muhendisi;80.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);Hic Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;5-10 Y?l;Adana;kira;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-438550;47;erkek;evli;Tam Zamanli;Saglik Yonetimi Uzmani;80.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;10 Y?l ve Üzeri;Izmir;ev sahibi;Sigortali;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-352595;37;kadin;bekar;Yar? Zamanli;Finansal Analist;70.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;10 Y?l ve Üzeri;Konya;ev sahibi;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-525500;40;erkek;evli;Tam Zamanli;Makine Mühendisi;80.000 TL;?50.000 - ?300.000;501-650 (orta);61-90 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;5-10 Y?l;Kayseri;ev sahibi;Sigortali;3;Kullaniyor;Ek Kredi Talebi
MUST-968182;45;kadin;bekar;Yar? Zamanli;Dijital Pazarlama Uzmani;90.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;3-5 Y?l;Trabzon;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-528749;44;erkek;bekar;Yar? Zamanli;Grafik Tasarimci;80.000 TL;?10.000 - ?150.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;0-1 Y?l;Ankara;kira;Sigortali;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-857555;37;erkek;evli;Yar? Zamanli;Urun yoneticisi;80.000 TL;?10.000 - ?50.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;1-3 Y?l;Samsun;kira;Sigortali;3;Kullaniyor;Ek Kredi Talebi
MUST-906384;41;kadin;evli;Yar? Zamanli;?s Zekasi (Business Intelligence) Analisti;90.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);1-30 Gun Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;0-1 Y?l;Samsun;ev sahibi;Sigortali;2;Kullaniyor;?lk Basvuru
MUST-654539;43;erkek;bekar;Tam Zamanli;Veri Analisti;90.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;3-5 Y?l;Eskisehir;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-766680;40;kadin;bekar;Tam Zamanli;Yazilim Geli?tirici;90.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;3-5 Y?l;Izmir;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-268001;35;kadin;bekar;Yar? Zamanli;Dijital Pazarlama Uzmani;60.000 TL;?10.000 - ?50.000;300-500 (dusuk);91-120 Gun Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;10 Y?l ve Üzeri;Antalya;kira;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-410428;36;kadin;evli;Yar? Zamanli;Mudur (Yonetici);70.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);1-30 Gun Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;3-5 Y?l;Izmir;kira;Sigortali;2;Kullaniyor;Yeniden Yapilandirma
MUST-523387;41;kadin;evli;Tam Zamanli;?s Analisti;80.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;0-1 Y?l;Kayseri;kira;Sigortasiz;2;Kullaniyor;?lk Basvuru
MUST-681177;42;kadin;evli;Yar? Zamanli;Hekim (Doktor);50.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);Hic Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;3-5 Y?l;Sanl?urfa;kira;Sigortali;4;Kullaniyor;Ek Kredi Talebi
MUST-307018;48;kadin;bekar;Tam Zamanli;Urun yoneticisi;70.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;10 Y?l ve Üzeri;Antalya;ev sahibi;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-292539;47;kadin;evli;Yar? Zamanli;Grafik Tasarimci;80.000 TL;?100.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;3-5 Y?l;Samsun;ev sahibi;Sigortasiz;3;Kullaniyor Degil;?lk Basvuru
MUST-741011;44;kadin;evli;Yar? Zamanli;Dijital Pazarlama Uzmani;50.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;1-3 Y?l;Sanl?urfa;ev sahibi;Sigortasiz;5;Kullaniyor;Yeniden Yapilandirma
MUST-444761;36;erkek;evli;Tam Zamanli;Arastirma Gorevlisi;70.000 TL;?10.000 - ?150.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;10 Y?l ve Üzeri;Eskisehir;kira;Sigortasiz;4;Kullaniyor Degil;?lk Basvuru
MUST-856543;47;kadin;evli;Tam Zamanli;Veri Analisti;90.000 TL;?100.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;10 Y?l ve Üzeri;Manisa;ev sahibi;Sigortasiz;5;Kullaniyor;?lk Basvuru
MUST-640346;42;erkek;evli;Yar? Zamanli;Grafik Tasarimci;70.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;10 Y?l ve Üzeri;Izmir;ev sahibi;Sigortasiz;3;Kullaniyor;Yeniden Yapilandirma
MUST-883218;46;kadin;evli;Tam Zamanli;Yazilim Mühendisi;60.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;5-10 Y?l;Konya;kira;Sigortasiz;1;Kullaniyor;Ek Kredi Talebi
MUST-607457;49;erkek;evli;Tam Zamanli;Elektrik Muhendisi;50.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;3-5 Y?l;Bursa;ev sahibi;Sigortasiz;1;Kullaniyor;?lk Basvuru
MUST-768444;44;erkek;bekar;Yar? Zamanli;Egitmen/Koc (Kisisel Gelisim Kocu);90.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;3-5 Y?l;Manisa;ev sahibi;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-621365;40;erkek;evli;Yar? Zamanli;Dijital Pazarlama Uzmani;70.000 TL;?50.000 - ?300.000;501-650 (orta);31-60 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;3-5 Y?l;Mersin;kira;Sigortali;5;Kullaniyor Degil;Yeniden Yapilandirma
